wellplate_index,well_type,control_type,surf_A,surf_B,surf_A_conc_mm,surf_B_conc_mm,substock_A_name,substock_A_conc_mm,surf_A_volume_ul,substock_B_name,substock_B_conc_mm,surf_B_volume_ul,water_volume_ul,buffer_volume_ul,buffer_used,pyrene_volume_ul,replicate,turbidity_600,fluorescence_334_373,fluorescence_334_384,ratio
11,experiment,experiment,SDS,TTAB,0.002177938587346432,0.0474341649025257,SDS_dilution_4,0.007,62.226816781326626,TTAB_dilution_2,0.30000000000000004,31.622776601683796,86.15040661698959,20.0,MES,5,1,0.0383,285169.0,326783.0,0.8726555542975002
12,experiment,experiment,SDS,TTAB,0.002177938587346432,1.033086980997645,SDS_dilution_4,0.007,62.226816781326626,TTAB_dilution_0,10.0,20.661739619952904,97.11144359872047,20.0,MES,5,1,0.0394,182994.0,197650.0,0.9258487224892487
13,experiment,experiment,SDS,TTAB,0.002177938587346432,22.5,SDS_dilution_4,0.007,62.226816781326626,TTAB_stock,50.0,90.0,27.77318321867338,20.0,MES,5,1,0.0387,211741.0,267299.0,0.7921503634506676
14,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0001,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_5,0.001,20.0,128.3772233983162,20.0,MES,5,1,0.0373,270217.0,302798.0,0.8924002140040556
15,experiment,experiment,SDS,TTAB,0.0474341649025257,0.002177938587346432,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_4,0.007,62.226816781326626,86.15040661698959,20.0,MES,5,1,0.0375,286604.0,326691.0,0.8772938342347968
16,experiment,experiment,SDS,TTAB,0.0474341649025257,0.0474341649025257,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_2,0.30000000000000004,31.622776601683796,116.75444679663241,20.0,MES,5,1,0.0409,274299.0,316725.0,0.8660478332938669
17,experiment,experiment,SDS,TTAB,0.0474341649025257,1.033086980997645,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_dilution_0,10.0,20.661739619952904,127.7154837783633,20.0,MES,5,1,0.0388,213601.0,239964.0,0.8901376873197646
18,experiment,experiment,SDS,TTAB,0.0474341649025257,22.5,SDS_dilution_2,0.30000000000000004,31.622776601683796,TTAB_stock,50.0,90.0,58.377223398316204,20.0,MES,5,1,0.0389,207125.0,257352.0,0.804831514812397
19,experiment,experiment,SDS,TTAB,1.033086980997645,0.0001,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_5,0.001,20.0,139.3382603800471,20.0,MES,5,1,0.0377,319055.0,363021.0,0.8788885491472945
20,experiment,experiment,SDS,TTAB,1.033086980997645,0.002177938587346432,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_4,0.007,62.226816781326626,97.11144359872047,20.0,MES,5,1,0.0376,298275.0,339592.0,0.8783334118589367
21,experiment,experiment,SDS,TTAB,1.033086980997645,0.0474341649025257,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_2,0.30000000000000004,31.622776601683796,127.7154837783633,20.0,MES,5,1,0.0402,239588.0,271452.0,0.8826164478434493
22,experiment,experiment,SDS,TTAB,1.033086980997645,1.033086980997645,SDS_dilution_0,10.0,20.661739619952904,TTAB_dilution_0,10.0,20.661739619952904,138.6765207600942,20.0,MES,5,1,0.0783,129448.0,147015.0,0.8805087916199027
23,experiment,experiment,SDS,TTAB,1.033086980997645,22.5,SDS_dilution_0,10.0,20.661739619952904,TTAB_stock,50.0,90.0,69.3382603800471,20.0,MES,5,1,0.0387,221135.0,275577.0,0.8024436001553105
24,experiment,experiment,SDS,TTAB,22.5,0.0001,SDS_stock,50.0,90.0,TTAB_dilution_5,0.001,20.0,70.0,20.0,MES,5,1,0.0388,247797.0,315277.0,0.7859659918103763
25,experiment,experiment,SDS,TTAB,22.5,0.002177938587346432,SDS_stock,50.0,90.0,TTAB_dilution_4,0.007,62.226816781326626,27.77318321867338,20.0,MES,5,1,0.0387,271435.0,348567.0,0.7787168607470013
26,experiment,experiment,SDS,TTAB,22.5,0.0474341649025257,SDS_stock,50.0,90.0,TTAB_dilution_2,0.30000000000000004,31.622776601683796,58.377223398316204,20.0,MES,5,1,0.0383,245085.0,311391.0,0.7870651367573244
27,experiment,experiment,SDS,TTAB,22.5,1.033086980997645,SDS_stock,50.0,90.0,TTAB_dilution_0,10.0,20.661739619952904,69.3382603800471,20.0,MES,5,1,0.0584,237516.0,306659.0,0.7745280588536453
28,experiment,experiment,SDS,TTAB,22.5,22.5,SDS_stock,50.0,90.0,TTAB_stock,50.0,90.0,0.0,20.0,MES,5,1,2.8692,24784.0,32954.0,0.7520786550949808
29,control,surfactant_A_stock,SDS,TTAB,50.0,,SDS_stock,50.0,200.0,,,0.0,0.0,20.0,MES,5,1,0.0389,292063.0,377599.0,0.7734739763611662
30,control,surfactant_B_stock,SDS,TTAB,,50.0,,,0.0,TTAB_stock,50.0,200.0,0.0,20.0,MES,5,1,0.0387,234129.0,290779.0,0.8051785032619274
31,control,buffer_blank,SDS,TTAB,,,,,0.0,,,0.0,0.0,200.0,MES,5,1,0.0381,364609.0,418912.0,0.870371342907341
32,control,water_blank,SDS,TTAB,,,,,0.0,,,0.0,200.0,20.0,MES,5,1,0.0371,315643.0,356859.0,0.8845034033049468
33,experiment,experiment,SDS,TTAB,8.056887661896026,8.056887661896026,SDS_stock,50.0,32.2275506475841,TTAB_stock,50.0,32.2275506475841,115.5448987048318,20.0,MES,5,1,1.1946,187443.0,233599.0,0.8024135377291854
34,experiment,experiment,SDS,TTAB,0.0007798847347892765,2.8850417242849957,SDS_dilution_4,0.007,22.28242099397933,TTAB_dilution_0,10.0,57.70083448569992,100.01674452032074,20.0,MES,5,1,0.0389,185830.0,206590.0,0.8995111089597754
35,experiment,experiment,SDS,TTAB,0.006082201995573401,2.8850417242849957,SDS_dilution_3,0.04,30.411009977867003,TTAB_dilution_0,10.0,57.70083448569992,91.88815553643308,20.0,MES,5,1,0.041,159479.0,173219.0,0.9206784475144182
36,experiment,experiment,SDS,TTAB,2.8850417242849957,0.36993181114957063,SDS_dilution_0,10.0,57.70083448569992,TTAB_dilution_1,1.5,49.32424148660942,72.97492402769066,20.0,MES,5,1,0.0408,208798.0,233701.0,0.8934407640532133
37,experiment,experiment,SDS,TTAB,2.8850417242849957,0.006082201995573401,SDS_dilution_0,10.0,57.70083448569992,TTAB_dilution_3,0.04,30.411009977867003,91.88815553643308,20.0,MES,5,1,0.0375,241203.0,272470.0,0.885246082137483
38,experiment,experiment,SDS,TTAB,8.056887661896026,0.00027926416432999,SDS_stock,50.0,32.2275506475841,TTAB_dilution_5,0.001,55.85283286599799,91.91961648641791,20.0,MES,5,1,0.0378,298912.0,341974.0,0.8740781462918233
39,experiment,experiment,SDS,TTAB,0.36993181114957063,2.8850417242849957,SDS_dilution_1,1.5,49.32424148660942,TTAB_dilution_0,10.0,57.70083448569992,72.97492402769066,20.0,MES,5,1,0.041,161140.0,179017.0,0.900137975722976
40,experiment,experiment,SDS,TTAB,0.0007798847347892765,0.36993181114957063,SDS_dilution_4,0.007,22.28242099397933,TTAB_dilution_1,1.5,49.32424148660942,108.39333751941126,20.0,MES,5,1,0.0384,265325.0,304310.0,0.8718905063915087
41,experiment,experiment,SDS,TTAB,0.006082201995573401,0.36993181114957063,SDS_dilution_3,0.04,30.411009977867003,TTAB_dilution_1,1.5,49.32424148660942,100.26474853552358,20.0,MES,5,1,0.0384,249227.0,284233.0,0.8768404794657904
42,experiment,experiment,SDS,TTAB,0.36993181114957063,0.36993181114957063,SDS_dilution_1,1.5,49.32424148660942,TTAB_dilution_1,1.5,49.32424148660942,81.35151702678117,20.0,MES,5,1,0.0529,186520.0,209654.0,0.8896562908411001
43,experiment,experiment,SDS,TTAB,0.0007798847347892765,0.006082201995573401,SDS_dilution_4,0.007,22.28242099397933,TTAB_dilution_3,0.04,30.411009977867003,127.30656902815366,20.0,MES,5,1,0.0378,351134.0,399536.0,0.8788544711865764
44,experiment,experiment,SDS,TTAB,0.006082201995573401,0.006082201995573401,SDS_dilution_3,0.04,30.411009977867003,TTAB_dilution_3,0.04,30.411009977867003,119.177980044266,20.0,MES,5,1,0.0379,290017.0,331945.0,0.8736899185105966
45,experiment,experiment,SDS,TTAB,1.4548178639777702,8.056887661896026,SDS_dilution_0,10.0,29.096357279555406,TTAB_stock,50.0,32.2275506475841,118.67609207286048,20.0,MES,5,1,0.0511,167554.0,206367.0,0.8119224488411423
46,experiment,experiment,SDS,TTAB,8.056887661896026,1.4548178639777702,SDS_stock,50.0,32.2275506475841,TTAB_dilution_0,10.0,29.096357279555406,118.67609207286048,20.0,MES,5,1,0.1781,67015.0,83668.0,0.8009633312616532
47,experiment,experiment,SDS,TTAB,5.721311208062347,15.977571933913364,SDS_stock,50.0,22.885244832249388,TTAB_stock,50.0,63.910287735653455,93.20446743209716,20.0,MES,5,1,0.9076,18298.0,22397.0,0.8169844175559227
48,experiment,experiment,SDS,TTAB,15.977571933913364,5.721311208062347,SDS_stock,50.0,63.910287735653455,TTAB_stock,50.0,22.885244832249388,93.20446743209716,20.0,MES,5,1,1.4544,19829.0,23893.0,0.8299083413552086
49,experiment,experiment,SDS,TTAB,0.008565102724396445,11.345902440150047,SDS_dilution_3,0.04,42.825513621982225,TTAB_stock,50.0,45.38360976060019,91.79087661741758,20.0,MES,5,1,0.0389,195723.0,235848.0,0.8298692378141854
50,experiment,experiment,SDS,TTAB,11.345902440150047,0.26269387214600526,SDS_stock,50.0,45.38360976060019,TTAB_dilution_1,1.5,35.02584961946737,99.59054061993244,20.0,MES,5,1,0.0391,242272.0,301348.0,0.8039608691612355
51,experiment,experiment,SDS,TTAB,0.023919262547290935,4.06278495036093,SDS_dilution_2,0.30000000000000004,15.946175031527288,TTAB_dilution_0,10.0,81.25569900721861,82.7981259612541,20.0,MES,5,1,0.0388,158120.0,176265.0,0.8970584063767623
52,experiment,experiment,SDS,TTAB,11.345902440150047,0.008565102724396445,SDS_stock,50.0,45.38360976060019,TTAB_dilution_3,0.04,42.825513621982225,91.79087661741758,20.0,MES,5,1,0.0387,243817.0,306652.0,0.7950934609916126
53,experiment,experiment,SDS,TTAB,0.0005538073089002938,11.345902440150047,SDS_dilution_4,0.007,15.823065968579822,TTAB_stock,50.0,45.38360976060019,118.79332427082,20.0,MES,5,1,0.0392,208620.0,255276.0,0.8172331123959949
54,experiment,experiment,SDS,TTAB,4.06278495036093,0.09406644521550407,SDS_dilution_0,10.0,81.25569900721861,TTAB_dilution_2,0.30000000000000004,62.7109634770027,36.0333375157787,20.0,MES,5,1,0.0395,156992.0,171097.0,0.9175613833088833
55,experiment,experiment,SDS,TTAB,0.002177938587346432,5.721311208062347,SDS_dilution_4,0.007,62.226816781326626,TTAB_stock,50.0,22.885244832249388,94.88793838642398,20.0,MES,5,1,0.0383,187684.0,224066.0,0.8376281988342721
56,experiment,experiment,SDS,TTAB,0.00019830947885096078,4.06278495036093,SDS_dilution_5,0.001,39.66189577019215,TTAB_dilution_0,10.0,81.25569900721861,59.082405222589244,20.0,MES,5,1,0.0385,165240.0,186793.0,0.8846155905199874
57,experiment,experiment,SDS,TTAB,8.056887661896026,0.0015465853531988118,SDS_stock,50.0,32.2275506475841,TTAB_dilution_4,0.007,44.188152948537486,103.58429640387841,20.0,MES,5,1,0.0389,236751.0,288695.0,0.8200730875145049
58,experiment,experiment,SDS,TTAB,4.553874739433355,4.553874739433355,SDS_stock,50.0,18.21549895773342,TTAB_stock,50.0,18.21549895773342,143.56900208453317,20.0,MES,5,1,0.0385,183233.0,219015.0,0.8366230623473279
59,experiment,experiment,SDS,TTAB,0.26269387214600526,11.345902440150047,SDS_dilution_1,1.5,35.02584961946737,TTAB_stock,50.0,45.38360976060019,99.59054061993244,20.0,MES,5,1,0.0384,220501.0,269212.0,0.8190608145253555
60,experiment,experiment,SDS,TTAB,10.12236047753934,0.03368367919356502,SDS_stock,50.0,40.48944191015736,TTAB_dilution_2,0.30000000000000004,22.455786129043343,117.0547719607993,20.0,MES,5,1,0.0389,237583.0,291024.0,0.8163690967068008
61,experiment,experiment,SDS,TTAB,5.104325086319646,0.016985410575800032,SDS_stock,50.0,20.417300345278584,TTAB_dilution_3,0.04,84.92705287900016,74.65564677572127,20.0,MES,5,1,0.0384,187581.0,208834.0,0.8982301732476512
62,experiment,experiment,SDS,TTAB,0.07487213911586044,6.412875627226456,SDS_dilution_2,0.30000000000000004,49.914759410573616,TTAB_stock,50.0,25.651502508905825,104.43373808052056,20.0,MES,5,1,0.0383,178041.0,211378.0,0.8422872768216182
63,experiment,experiment,SDS,TTAB,5.104325086319646,20.073600310423892,SDS_stock,50.0,20.417300345278584,TTAB_stock,50.0,80.29440124169557,79.28829841302584,20.0,MES,5,1,0.6195,19016.0,22947.0,0.8286922037739138
64,experiment,experiment,SDS,TTAB,10.12236047753934,0.10543674202030318,SDS_stock,50.0,40.48944191015736,TTAB_dilution_2,0.30000000000000004,70.29116134686878,69.21939674297386,20.0,MES,5,1,0.0387,247450.0,308626.0,0.8017795001069256
65,experiment,experiment,SDS,TTAB,14.254550796996595,2.048709408093554,SDS_stock,50.0,57.01820318798638,TTAB_dilution_0,10.0,40.97418816187108,82.00760865014254,20.0,MES,5,1,0.1244,120789.0,155506.0,0.7767481640579784
66,experiment,experiment,SDS,TTAB,2.048709408093554,14.254550796996595,SDS_dilution_0,10.0,40.97418816187108,TTAB_stock,50.0,57.01820318798638,82.00760865014254,20.0,MES,5,1,1.1391,207100.0,259946.0,0.7967039308164003
67,experiment,experiment,SDS,TTAB,20.073600310423892,5.104325086319646,SDS_stock,50.0,80.29440124169557,TTAB_stock,50.0,20.417300345278584,79.28829841302584,20.0,MES,5,1,1.6757,20764.0,25117.0,0.8266910857188359
68,experiment,experiment,SDS,TTAB,2.8850417242849957,0.8222850558754949,SDS_dilution_0,10.0,57.70083448569992,TTAB_dilution_0,10.0,16.4457011175099,105.85346439679017,20.0,MES,5,1,0.3679,83561.0,102168.0,0.8178783963667685
69,experiment,experiment,SDS,TTAB,15.977571933913364,0.0003932664940213966,SDS_stock,50.0,63.910287735653455,TTAB_dilution_5,0.001,78.65329880427932,37.43641346006723,20.0,MES,5,1,0.0388,265644.0,336766.0,0.7888088464987558
70,experiment,experiment,SDS,TTAB,5.721311208062347,0.00014082239837858208,SDS_stock,50.0,22.885244832249388,TTAB_dilution_5,0.001,28.164479675716414,128.9502754920342,20.0,MES,5,1,0.0387,252091.0,290900.0,0.8665898934341698
71,experiment,experiment,SDS,TTAB,10.12236047753934,3.765179377736875,SDS_stock,50.0,40.48944191015736,TTAB_dilution_0,10.0,75.3035875547375,64.20697053510514,20.0,MES,5,1,0.299,30543.0,39470.0,0.7738282239675703
72,experiment,experiment,SDS,TTAB,3.765179377736875,10.12236047753934,SDS_dilution_0,10.0,75.3035875547375,TTAB_stock,50.0,40.48944191015736,64.20697053510514,20.0,MES,5,1,0.1139,87699.0,110574.0,0.79312496608606
73,experiment,experiment,SDS,TTAB,5.104325086319646,0.2090910536178952,SDS_stock,50.0,20.417300345278584,TTAB_dilution_1,1.5,27.878807149052694,131.7038925056687,20.0,MES,5,1,0.0385,168920.0,190540.0,0.8865330114411673
74,experiment,experiment,SDS,TTAB,0.021339809604195997,10.12236047753934,SDS_dilution_2,0.30000000000000004,14.226539736130661,TTAB_stock,50.0,40.48944191015736,125.28401835371199,20.0,MES,5,1,0.0384,202660.0,242205.0,0.8367292169856113
75,experiment,experiment,SDS,TTAB,0.00022228016923449417,10.12236047753934,SDS_dilution_5,0.001,44.45603384689883,TTAB_stock,50.0,40.48944191015736,95.05452424294381,20.0,MES,5,1,0.0381,198260.0,239374.0,0.8282436689030555
76,experiment,experiment,SDS,TTAB,0.00012563611288030855,4.553874739433355,SDS_dilution_5,0.001,25.12722257606171,TTAB_stock,50.0,18.21549895773342,136.65727846620487,20.0,MES,5,1,0.0385,176556.0,205140.0,0.8606610119918104
77,experiment,experiment,SDS,TTAB,0.8222850558754949,2.8850417242849957,SDS_dilution_0,10.0,16.4457011175099,TTAB_dilution_0,10.0,57.70083448569992,105.85346439679017,20.0,MES,5,1,0.0395,159411.0,174575.0,0.9131376199341258
78,experiment,experiment,SDS,TTAB,6.412875627226456,0.004319058662260686,SDS_stock,50.0,25.651502508905825,TTAB_dilution_3,0.04,21.595293311303433,132.75320417979074,20.0,MES,5,1,0.0374,268418.0,303762.0,0.8836457489745261
79,experiment,experiment,SDS,TTAB,0.5209468488261523,6.412875627226456,SDS_dilution_1,1.5,69.45957984348696,TTAB_stock,50.0,25.651502508905825,84.88891764760722,20.0,MES,5,1,0.0625,192305.0,222572.0,0.8640125442553421
80,experiment,experiment,SDS,TTAB,11.345902440150047,0.0009798168657361504,SDS_stock,50.0,45.38360976060019,TTAB_dilution_4,0.007,27.99476759246144,106.62162264693838,20.0,MES,5,1,0.0386,266516.0,334081.0,0.7977586273987446
81,experiment,experiment,SDS,TTAB,2.2106425526712354,2.2106425526712354,SDS_dilution_0,10.0,44.21285105342471,TTAB_dilution_0,10.0,44.21285105342471,91.57429789315059,20.0,MES,5,1,0.1229,81395.0,95574.0,0.8516437524849855
82,experiment,experiment,SDS,TTAB,1.3482501010361592,1.3482501010361592,SDS_dilution_0,10.0,26.965002020723183,TTAB_dilution_0,10.0,26.965002020723183,126.06999595855363,20.0,MES,5,1,0.0898,115446.0,132806.0,0.8692830143216421
83,experiment,experiment,SDS,TTAB,6.412875627226456,0.6798717382790537,SDS_stock,50.0,25.651502508905825,TTAB_dilution_0,10.0,13.597434765581074,140.7510627255131,20.0,MES,5,1,0.0985,100769.0,116139.0,0.8676585815273078
84,experiment,experiment,SDS,TTAB,4.553874739433355,0.43072294349960644,SDS_stock,50.0,18.21549895773342,TTAB_dilution_1,1.5,57.429725799947526,104.35477524231905,20.0,MES,5,1,0.041,145061.0,154242.0,0.9404766535703635
85,experiment,experiment,SDS,TTAB,1.759559812851961,4.730425013159599,SDS_dilution_0,10.0,35.191196257039216,TTAB_stock,50.0,18.921700052638396,125.88710369032239,20.0,MES,5,1,0.0392,175130.0,207874.0,0.8424815032182957
86,experiment,experiment,SDS,TTAB,18.603176601563934,2.2106425526712354,SDS_stock,50.0,74.41270640625574,TTAB_dilution_0,10.0,44.21285105342471,61.37444254031956,20.0,MES,5,1,0.1033,160663.0,205211.0,0.7829161204808709
87,experiment,experiment,SDS,TTAB,11.78577448233296,0.004319058662260686,SDS_stock,50.0,47.14309792933184,TTAB_dilution_3,0.04,21.595293311303433,111.26160875936473,20.0,MES,5,1,0.038,266355.0,334672.0,0.7958687909356026
88,experiment,experiment,SDS,TTAB,0.010760862127137099,5.104325086319646,SDS_dilution_3,0.04,53.80431063568549,TTAB_stock,50.0,20.417300345278584,105.77838901903593,20.0,MES,5,1,0.0387,186448.0,220125.0,0.8470096536059057
89,experiment,experiment,SDS,TTAB,7.4667076017938445,0.06938763375625878,SDS_stock,50.0,29.86683040717538,TTAB_dilution_2,0.30000000000000004,46.258422504172515,103.8747470886521,20.0,MES,5,1,0.0384,211998.0,252332.0,0.8401550338443003
90,experiment,experiment,SDS,TTAB,4.730425013159599,1.759559812851961,SDS_stock,50.0,18.921700052638396,TTAB_dilution_0,10.0,35.191196257039216,125.88710369032239,20.0,MES,5,1,0.2331,44798.0,53475.0,0.837737260402057
91,experiment,experiment,SDS,TTAB,5.9431221092515445,0.03775519937306199,SDS_stock,50.0,23.772488437006178,TTAB_dilution_2,0.30000000000000004,25.170132915374655,131.05737864761917,20.0,MES,5,1,0.0386,176060.0,195318.0,0.9014018165248466
92,experiment,experiment,SDS,TTAB,10.514796724762,0.0024411972669321274,SDS_stock,50.0,42.059186899048,TTAB_dilution_4,0.007,69.74849334091793,68.19231976003407,20.0,MES,5,1,0.0407,250703.0,308907.0,0.8115808317713745
93,experiment,experiment,SDS,TTAB,11.78577448233296,0.5692957473851682,SDS_stock,50.0,47.14309792933184,TTAB_dilution_1,1.5,75.90609965135576,56.950802419312396,20.0,MES,5,1,0.0394,226277.0,281219.0,0.8046291324554884
94,experiment,experiment,SDS,TTAB,2.2106425526712354,18.603176601563934,SDS_dilution_0,10.0,44.21285105342471,TTAB_stock,50.0,74.41270640625574,61.37444254031956,20.0,MES,5,1,0.0394,248392.0,311071.0,0.798505807355877
95,experiment,experiment,SDS,TTAB,4.913820007247363,21.660248572212915,SDS_stock,50.0,19.655280028989452,TTAB_stock,50.0,86.64099428885166,73.70372568215889,20.0,MES,5,1,0.8456,19028.0,23342.0,0.8151829320538085
0,experiment,experiment,SDS,TTAB,8.476035182679675,0.4008623756925778,SDS_stock,50.0,33.9041407307187,TTAB_dilution_1,1.5,53.448316759010375,92.64754251027092,20.0,MES,5,1,0.0388,179627.0,218499.0,0.8220952956306437
1,experiment,experiment,SDS,TTAB,0.004841125577777,5.721311208062347,SDS_dilution_3,0.04,24.205627888884997,TTAB_stock,50.0,22.885244832249388,132.9091272788656,20.0,MES,5,1,0.0379,170273.0,201366.0,0.8455896228757586
2,experiment,experiment,SDS,TTAB,0.0015465853531988118,2.573918864541919,SDS_dilution_4,0.007,44.188152948537486,TTAB_dilution_0,10.0,51.478377290838374,84.33346976062414,20.0,MES,5,1,0.0385,182711.0,202826.0,0.9008263240412965
3,experiment,experiment,SDS,TTAB,0.003067025353913855,2.573918864541919,SDS_dilution_4,0.007,87.62929582611014,TTAB_dilution_0,10.0,51.478377290838374,40.89232688305148,20.0,MES,5,1,0.0389,178705.0,197600.0,0.9043775303643725
4,experiment,experiment,SDS,TTAB,5.16945413794966,7.188033007594955,SDS_stock,50.0,20.67781655179864,TTAB_stock,50.0,28.752132030379823,130.57005141782153,20.0,MES,5,1,1.9191,13322.0,14395.0,0.925460229246266
5,experiment,experiment,SDS,TTAB,7.188033007594955,5.16945413794966,SDS_stock,50.0,28.752132030379823,TTAB_stock,50.0,20.67781655179864,130.57005141782153,20.0,MES,5,1,1.3528,20531.0,24169.0,0.8494766022590923
6,experiment,experiment,SDS,TTAB,0.19377479555777005,5.9431221092515445,SDS_dilution_1,1.5,25.836639407702673,TTAB_stock,50.0,23.772488437006178,130.39087215529116,20.0,MES,5,1,0.0391,181380.0,221374.0,0.8193374108973953
7,experiment,experiment,SDS,TTAB,4.06278495036093,0.0009798168657361504,SDS_dilution_0,10.0,81.25569900721861,TTAB_dilution_4,0.007,27.99476759246144,70.74953340031995,20.0,MES,5,1,0.0379,270757.0,313575.0,0.8634521246910627
8,experiment,experiment,SDS,TTAB,0.0004408026451979591,5.104325086319646,SDS_dilution_5,0.001,88.16052903959182,TTAB_stock,50.0,20.417300345278584,71.4221706151296,20.0,MES,5,1,0.0379,169680.0,199861.0,0.8489900480834179
9,experiment,experiment,SDS,TTAB,2.048709408093554,0.6798717382790537,SDS_dilution_0,10.0,40.97418816187108,TTAB_dilution_0,10.0,13.597434765581074,125.42837707254785,20.0,MES,5,1,0.442,65609.0,87564.0,0.7492691060253072
10,experiment,experiment,SDS,TTAB,1.4548178639777702,13.722538379919198,SDS_dilution_0,10.0,29.096357279555406,TTAB_stock,50.0,54.890153519676794,96.0134892007678,20.0,MES,5,1,0.0394,201099.0,249712.0,0.8053237329403473
11,experiment,experiment,SDS,TTAB,8.369247092815801,0.016985410575800032,SDS_stock,50.0,33.476988371263204,TTAB_dilution_3,0.04,84.92705287900016,61.59595874973664,20.0,MES,5,1,0.038,234216.0,286274.0,0.8181532378071358
12,experiment,experiment,SDS,TTAB,1.297930325597973,0.45313065991426116,SDS_dilution_0,10.0,25.95860651195946,TTAB_dilution_1,1.5,60.417421321901486,93.62397216613905,20.0,MES,5,1,0.0859,136112.0,156437.0,0.8700754936492007
13,experiment,experiment,SDS,TTAB,0.9216788952199648,0.6381094630799589,SDS_dilution_0,10.0,18.433577904399296,TTAB_dilution_1,1.5,85.08126174399452,76.48516035160618,20.0,MES,5,1,0.0944,140809.0,163737.0,0.8599705625484771
14,experiment,experiment,SDS,TTAB,0.1503730730216744,2.6067609919114134,SDS_dilution_1,1.5,20.049743069556587,TTAB_dilution_0,10.0,52.135219838228274,107.81503709221514,20.0,MES,5,1,0.0394,170801.0,190723.0,0.8955448477635104
15,experiment,experiment,SDS,TTAB,0.0009798168657361504,5.721311208062347,SDS_dilution_4,0.007,27.99476759246144,TTAB_stock,50.0,22.885244832249388,129.11998757528917,20.0,MES,5,1,0.0386,175570.0,211093.0,0.8317187211323919
16,experiment,experiment,SDS,TTAB,7.188033007594955,0.008565102724396445,SDS_stock,50.0,28.752132030379823,TTAB_dilution_3,0.04,42.825513621982225,108.42235434763795,20.0,MES,5,1,0.0386,222189.0,269190.0,0.8253984174746462
17,experiment,experiment,SDS,TTAB,5.104325086319646,0.00011208751620064946,SDS_stock,50.0,20.417300345278584,TTAB_dilution_5,0.001,22.41750324012989,137.16519641459152,20.0,MES,5,1,0.0388,230134.0,267773.0,0.8594369111150116
18,experiment,experiment,SDS,TTAB,4.383913725459903,0.6221318906547287,SDS_dilution_0,10.0,87.67827450919808,TTAB_dilution_1,1.5,82.95091875396383,9.370806736838091,20.0,MES,5,1,0.0591,141360.0,160614.0,0.8801225297919235
